
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 1.385 --scale-max 1.57 --scale-step 0.005 --log-bvp logs/bvp_1.385-1.57.log --log-hc logs/hc_1.385-1.57.log --output-csv output/summary_1.385-1.57.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[1.385, 1.39, 1.3949999999999998, 1.3999999999999997, 1.4049999999999996, 1.4099999999999995, 1.4149999999999994, 1.4199999999999993, 1.4249999999999992, 1.429999999999999, 1.434999999999999, 1.4399999999999988, 1.4449999999999987, 1.4499999999999986, 1.4549999999999985, 1.4599999999999984, 1.4649999999999983, 1.4699999999999982, 1.474999999999998, 1.479999999999998, 1.4849999999999979, 1.4899999999999978, 1.4949999999999977, 1.4999999999999976, 1.5049999999999975, 1.5099999999999973, 1.5149999999999972, 1.5199999999999971, 1.524999999999997, 1.529999999999997, 1.5349999999999968, 1.5399999999999967, 1.5449999999999966, 1.5499999999999965, 1.5549999999999964, 1.5599999999999963, 1.5649999999999962, 1.569999999999996] | mode=range[1.385,1.57]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_1.385-1.57.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-11 01:55:37 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:55:37 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of T = 0.0007547453511786327
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of t = 0.0007706047726675823
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of x = 0.00012942108365063523
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of y = 0.00027718866680650074
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of w = 0.00043737315500289953
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of p = 5.532016314771204e-17
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of fs = 0.0009280884983761225
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of rhob = 0.0006649163905789383
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of T = 1.7347011313723245e-05
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of t = 1.836291491439993e-05
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of p = 6.139254971941145e-05
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] trial 1/38 | scale=1.385 | HC end | coupling_ok=True outer_iters=1 elapsed=16.63s | final_success=True
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.39 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i1
2026-04-11 01:55:45 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of T = 0.0008389810823389998
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of t = 0.0008431688770408807
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of x = 0.00044850675232361285
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of y = 0.000744773705877445
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of w = 0.0006735742850516869
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of p = 1.098641633114055e-16
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of fs = 0.0008584408724220458
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of rhob = 0.000493441681815353
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of T = 1.8336947732636654e-05
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of t = 1.9378066010145575e-05
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of p = 6.122431969200884e-05
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:55:54 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:55:55 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of T = 0.000804004780417663
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of t = 0.0008159781376405582
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of x = 0.00010995375160755226
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of y = 0.00023597221203876665
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of w = 0.0004309438889580645
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of p = 1.3518710291011065e-16
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of fs = 0.0009577309449355546
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005898825432964595
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of T = 1.74515991844434e-05
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of t = 1.847583134364266e-05
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of p = 6.176035251672122e-05
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.39 | HC end | coupling_ok=True outer_iters=1 elapsed=18.45s | final_success=True
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.3949999999999998 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i2
2026-04-11 01:56:03 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of T = 0.0008557717341289744
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of t = 0.0008600166205285212
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of x = 0.0004694389310730495
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of y = 0.0007800640406708344
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of w = 0.0006835245512876653
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of p = 4.589975625692899e-17
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of fs = 0.0008694194768192193
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005061250288985938
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of T = 1.847003242182913e-05
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of t = 1.951984118537421e-05
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of p = 6.165826161554338e-05
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:13 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of T = 0.0008043745711222743
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of t = 0.0008163856801084813
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of x = 0.00011017777822938463
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of y = 0.00023649791766871742
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of w = 0.0004320909929575971
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of p = 1.9553180160008853e-17
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of fs = 0.000960582408976434
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005909127115218006
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of T = 1.7584286912697254e-05
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of t = 1.861743137199562e-05
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of p = 6.222600185751961e-05
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:22 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:23 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.3949999999999998 | HC end | coupling_ok=True outer_iters=1 elapsed=19.20s | final_success=True
2026-04-11 01:56:23 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.3999999999999997 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i3
2026-04-11 01:56:23 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of T = 0.0008418880196602291
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of t = 0.0008460832590213363
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of x = 0.0004515089210342082
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of y = 0.0007498376764240056
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of w = 0.0006754861547905847
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of p = 3.8263748076244533e-17
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of fs = 0.0008601085552191747
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004953079510829055
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of T = 1.8609394665003438e-05
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of t = 1.9668187436001363e-05
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of p = 6.212431059684747e-05
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:34 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of T = 0.0009368759957410491
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of t = 0.0009482120785680307
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of x = 0.0001669441559891222
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of y = 0.00035838029904324556
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of w = 0.00044700376670490775
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of p = 7.418938208506238e-17
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of fs = 0.000937550894907489
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of rhob = 0.0006592926260056369
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of T = 1.7739039166991198e-05
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of t = 1.878162344977223e-05
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of p = 6.273161358247207e-05
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.3999999999999997 | HC end | coupling_ok=True outer_iters=1 elapsed=21.73s | final_success=True
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.4049999999999996 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i4
2026-04-11 01:56:44 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of T = 0.0008397351494694773
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of t = 0.0008439262068429661
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of x = 0.00044944188307711954
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of y = 0.000746355615170077
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of w = 0.0006742838078108245
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of p = 1.035041347949213e-17
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of fs = 0.000859259790081121
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004939781360354606
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of T = 1.8743756345482863e-05
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of t = 1.981130631170487e-05
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of p = 6.256932905010404e-05
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:56 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of T = 0.0006515378602733134
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of t = 0.0006657322747610232
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of x = 0.00010244879098444462
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of y = 0.00021931067228018975
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of w = 0.00042487762674370207
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of p = 8.748501478022649e-17
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0009415385139060023
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005754047234184255
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of T = 1.787557941583514e-05
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of t = 1.8927110406066685e-05
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of p = 6.327985601936813e-05
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.4049999999999996 | HC end | coupling_ok=True outer_iters=1 elapsed=23.93s | final_success=True
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.4099999999999995 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i5
2026-04-11 01:57:08 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of T = 0.0008479804151673772
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of t = 0.0008522111874326206
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of x = 0.0004641304438330758
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of y = 0.0007711529310096157
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of w = 0.0006836210645481717
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of p = 9.635556112906176e-17
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of fs = 0.0008683843435799074
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005005837703010204
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of T = 1.8872045898391805e-05
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of t = 1.9948086257871894e-05
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of p = 6.299006528426945e-05
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:21 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of T = 0.0008032997332474381
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of t = 0.0008152820175248767
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of x = 0.00010984119477971748
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of y = 0.0002357346920871001
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of w = 0.00043086060268674527
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of p = 1.0365104081482703e-16
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of fs = 0.000958479215189524
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005896454379479669
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of T = 1.7982861576159536e-05
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of t = 1.904261041270211e-05
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of p = 6.362245374815196e-05
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.4099999999999995 | HC end | coupling_ok=True outer_iters=1 elapsed=24.14s | final_success=True
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] trial 7/38 | scale=1.4149999999999994 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i6
2026-04-11 01:57:32 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of T = 0.0008312586071172485
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of t = 0.0008353435384721429
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of x = 0.0004400398382655758
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of y = 0.0007301558458299214
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of w = 0.0006591316034413124
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of p = 8.659988705267221e-17
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of fs = 0.0008351042824007772
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004863425669452634
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of T = 1.9015994961434778e-05
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of t = 2.0101129736895973e-05
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of p = 6.347201270654056e-05
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:45 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of T = 0.0008019823534234848
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of t = 0.000813928746945369
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of x = 0.00010952123792889486
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of y = 0.00023499491112593672
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of w = 0.00042939256868856814
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of p = 1.0869378218279615e-16
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of fs = 0.0009560317451470586
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005881306581855078
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:58 | INFO     | [conv_ref:HC] final relative error:
