
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 0.435 --scale-max 0.62 --scale-step 0.005 --log-bvp logs/bvp_0.435-0.62.log --log-hc logs/hc_0.435-0.62.log --output-csv output/summary_0.435-0.62.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[0.435, 0.44, 0.445, 0.45, 0.455, 0.46, 0.465, 0.47000000000000003, 0.47500000000000003, 0.48000000000000004, 0.48500000000000004, 0.49000000000000005, 0.49500000000000005, 0.5, 0.505, 0.51, 0.515, 0.52, 0.525, 0.53, 0.535, 0.54, 0.545, 0.55, 0.555, 0.56, 0.5650000000000001, 0.5700000000000001, 0.5750000000000001, 0.5800000000000001, 0.5850000000000001, 0.5900000000000001, 0.5950000000000001, 0.6000000000000001, 0.6050000000000001, 0.6100000000000001, 0.6150000000000001, 0.6200000000000001] | mode=range[0.435,0.62]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_0.435-0.62.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-10 23:43:40 | WARNING  | [conv_ref:HC] test_hc_6 未达 HC_REL_TOL_MAIN=0.001：max(RE)=0.8305303453024546
2026-04-10 23:43:40 | WARNING  | [conv_ref:HC] 下半 test_hc_6 未收敛，将回退 test_hc_3n3
2026-04-10 23:43:40 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_3n3
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of T = 2.4601169275097585e-05
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of t = 2.8981918427357524e-05
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of x = 2.738154457484415e-11
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of p = 4.419250328018604e-05
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] relative error of rhob = 9.501486889504818e-05
2026-04-10 23:43:44 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of T = 0.00038350477006418495
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of t = 0.0003835310398071072
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of x = 0.00029304900462770846
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of y = 0.0005602074567253864
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of w = 7.577290633307729e-05
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of p = 5.155508883976703e-17
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of fs = 0.0008113349382362496
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of rhob = 0.00011296112316324622
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of T = 6.048048971153296e-05
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of t = 6.198609160173272e-05
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of p = 0.0002023017720769584
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] trial 1/38 | scale=0.435 | HC end | coupling_ok=True outer_iters=1 elapsed=18.99s | final_success=True
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] trial 2/38 | scale=0.44 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i1
2026-04-10 23:43:48 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of T = 0.0007805624994002404
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of t = 0.0007835867339870384
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of x = 0.0003223920013768461
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of y = 0.0005313881089890542
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of w = 0.0005047206530205831
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of p = 5.976548135372262e-18
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of fs = 0.0007147403352680196
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of rhob = 0.000441744210001583
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of T = 0.0002997896887300251
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of t = 0.0003611961923252599
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of x = 8.106188315157571e-12
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of p = 0.00026350751299731586
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] relative error of rhob = 0.0003576067362300749
2026-04-10 23:43:54 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of T = 0.0005209697560072537
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of t = 0.000521397169918197
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of x = 0.0003423927346266898
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of y = 0.0006566069195845945
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of w = 8.750237904584302e-05
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of p = 3.5119983505941955e-17
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of fs = 0.0008171194079780431
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of rhob = 0.0001050081176902578
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of T = 5.954228455097649e-05
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of t = 6.101638867663111e-05
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of p = 0.00019885615027116828
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] trial 2/38 | scale=0.44 | HC end | coupling_ok=True outer_iters=1 elapsed=10.91s | final_success=True
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] trial 3/38 | scale=0.445 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i2
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of T = 0.0008377387640843703
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of t = 0.0008411226163722009
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of x = 0.00035946613625641703
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of y = 0.0005937967495863954
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of w = 0.0005585478445051204
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of fs = 0.000778366669994712
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004773720778126211
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of T = 0.0005035930353123559
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of t = 0.0005602220615606525
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of x = 2.2873046760539925e-12
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of p = 0.0002756333619450437
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] relative error of rhob = 0.0001944222399140381
2026-04-10 23:44:05 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of T = 0.0006991840051277018
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of t = 0.0006981515115051012
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of x = 0.0004374806165489301
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of y = 0.0008422225461088879
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of w = 0.0002681753176124845
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of p = 0.0007205163718121024
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of fs = 0.0005369688748198985
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005144241833346633
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of T = 5.8298549216852325e-05
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of t = 5.9726661950753756e-05
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of p = 0.0001937264541103309
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] trial 3/38 | scale=0.445 | HC end | coupling_ok=True outer_iters=1 elapsed=10.50s | final_success=True
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] trial 4/38 | scale=0.45 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i3
2026-04-10 23:44:10 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of T = 0.0008417709460464556
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of t = 0.0008452119999030537
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of x = 0.0003658215685133843
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of y = 0.0006044989970294773
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of w = 0.0005676461176706893
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of fs = 0.0007884739265838911
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004817086065003456
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of T = 0.0004066277799279607
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of t = 0.00045241819192677716
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of x = 1.5212667411428575e-12
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of p = 0.00022235277187215488
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] relative error of rhob = 0.00014320440540690555
2026-04-10 23:44:16 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of T = 0.00025235113377739985
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of t = 0.00025561184423618486
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of x = 0.00030693904468145856
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of y = 0.0005909597597577206
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of w = 0.00021355757164901094
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of p = 1.2368617851921282e-16
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of fs = 0.000750902803283735
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of rhob = 0.00026362377006592546
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of T = 5.4499200499058424e-05
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of t = 5.5835785919246386e-05
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of p = 0.00018132587280562986
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] trial 4/38 | scale=0.45 | HC end | coupling_ok=True outer_iters=1 elapsed=11.22s | final_success=True
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] trial 5/38 | scale=0.455 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i4
2026-04-10 23:44:21 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of T = 0.00082931835918457
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of t = 0.0008326112770849865
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of x = 0.00034653735884815465
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of y = 0.0005721586743843436
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of w = 0.0005475059045409201
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of p = 5.700777861663611e-17
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of fs = 0.0007616337744706729
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004677837598051528
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of T = 0.0001781215955548661
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of t = 0.00020595275885846987
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of x = 3.3269643792067606e-12
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of p = 0.00013124055274369145
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:27 | INFO     | [conv_ref:HC] relative error of rhob = 0.00011028473422444812
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 0.00015553965915964318
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 0.0001567984557747375
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0003218154468568741
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of y = 0.0006187408090737982
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of w = 0.00015228171828756223
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 2.1698775644901921e-16
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0007340758310685765
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.00022529816282428487
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 5.001307420391368e-05
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 5.123690964389672e-05
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 0.00016631876283476168
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] trial 5/38 | scale=0.455 | HC end | coupling_ok=True outer_iters=1 elapsed=11.50s | final_success=True
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] trial 6/38 | scale=0.46 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i5
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of T = 0.0008531802410762155
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of t = 0.0008567176195969458
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of x = 0.0003768972521039879
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of y = 0.0006231185804083941
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of w = 0.0005877403774387174
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0007987132539509403
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004891188760957862
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of T = 0.00018720363615801056
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of t = 0.00021009745600420395
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of x = 1.0951401501382838e-12
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of p = 0.0001134173894094228
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of rhob = 5.9186516629287445e-05
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of T = 0.0003430190142354353
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of t = 0.00034703312822379753
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of x = 0.00027216477765567594
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of y = 0.0005244353371304365
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of w = 0.00024950432517827054
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of p = 5.376495127164999e-17
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of fs = 0.000739603166170398
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of rhob = 0.00027230693280793126
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of T = 4.4447653847669865e-05
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of t = 4.5524859262620474e-05
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of p = 0.00014745702919610393
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] trial 6/38 | scale=0.46 | HC end | coupling_ok=True outer_iters=1 elapsed=11.56s | final_success=True
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] trial 7/38 | scale=0.465 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i6
2026-04-10 23:44:44 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of T = 0.0008588749434599518
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of t = 0.0008624666891005716
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of x = 0.00038243733970110683
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of y = 0.0006324748160417296
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of w = 0.0005944290174077918
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of p = 1.29688310275541e-16
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of fs = 0.000805141712895368
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004938586253314276
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of T = 0.0005041252992441763
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of t = 0.0005492249104268294
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of x = 3.213766179285433e-13
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of p = 0.0002271173105430076
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] relative error of rhob = 6.658773938951444e-05
2026-04-10 23:44:51 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:56 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:56 | INFO     | [conv_ref:HC] relative error of T = 0.00052527399845924
2026-04-10 23:44:56 | INFO     | [conv_ref:HC] relative error of t = 0.0005272254303910418
2026-04-10 23:44:56 | INFO     | [conv_ref:HC] relative error of x = 0.0005081743057605199
