
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 1.575 --scale-max 1.76 --scale-step 0.005 --log-bvp logs/bvp_1.575-1.76.log --log-hc logs/hc_1.575-1.76.log --output-csv output/summary_1.575-1.76.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[1.575, 1.5799999999999998, 1.5849999999999997, 1.5899999999999996, 1.5949999999999995, 1.5999999999999994, 1.6049999999999993, 1.6099999999999992, 1.614999999999999, 1.619999999999999, 1.624999999999999, 1.6299999999999988, 1.6349999999999987, 1.6399999999999986, 1.6449999999999985, 1.6499999999999984, 1.6549999999999983, 1.6599999999999981, 1.664999999999998, 1.669999999999998, 1.6749999999999978, 1.6799999999999977, 1.6849999999999976, 1.6899999999999975, 1.6949999999999974, 1.6999999999999973, 1.7049999999999972, 1.709999999999997, 1.714999999999997, 1.7199999999999969, 1.7249999999999968, 1.7299999999999967, 1.7349999999999965, 1.7399999999999964, 1.7449999999999963, 1.7499999999999962, 1.7549999999999961, 1.759999999999996] | mode=range[1.575,1.76]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_1.575-1.76.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-10 23:45:03 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:45:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:45:04 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of T = 0.0007627023712328586
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of t = 0.0007620797773288607
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of x = 0.00042133582967361264
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of y = 0.0009026129973467014
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of w = 0.0003669464586706283
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of p = 0.00017017401409385134
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of fs = 0.0009776184884628656
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of rhob = 0.00011124082300888728
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of T = 2.150212072350829e-05
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of t = 2.281441751954746e-05
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of p = 7.59968426370027e-05
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] trial 1/38 | scale=1.575 | HC end | coupling_ok=True outer_iters=1 elapsed=28.23s | final_success=True
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.5799999999999998 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i1
2026-04-10 23:45:15 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of T = 0.0008475863214739183
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of t = 0.0008518060699046696
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of x = 0.0004587925797263455
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of y = 0.0007621518196586356
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of w = 0.0006804931758106225
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of fs = 0.0008652250647186372
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004996505182054071
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of T = 2.254559860414337e-05
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of t = 2.3877979781448114e-05
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of p = 7.515764801513064e-05
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:45:31 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of T = 0.0006663988624671767
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of t = 0.0006800061413792885
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of x = 0.00012079031018214677
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of y = 0.0002592485471873553
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of w = 0.0004417833415648645
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of fs = 0.000969263959148369
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005904680014611331
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of T = 2.159656150122102e-05
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of t = 2.2915721710581146e-05
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of p = 7.634600026267964e-05
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.5799999999999998 | HC end | coupling_ok=True outer_iters=1 elapsed=27.45s | final_success=True
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.5849999999999997 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i2
2026-04-10 23:45:43 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of T = 0.0008557595742789399
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of t = 0.000860004716773857
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of x = 0.0004696259481283029
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of y = 0.00078037790203219
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of w = 0.0006835777960477415
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of p = 2.4638191821406716e-17
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of fs = 0.0008694813692000607
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005061514126019209
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of T = 2.2632277013702263e-05
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of t = 2.3971140054055055e-05
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of p = 7.544120919927173e-05
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:45:58 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of T = 0.00044277468262489097
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of t = 0.00044492865455830917
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of x = 0.0002709395223927026
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of y = 0.000581662330790828
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of w = 0.00041239784499518586
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of fs = 0.0009869256907276316
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of rhob = 0.00036645169234182515
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of T = 2.1667595354400058e-05
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of t = 2.2993067486456553e-05
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of p = 7.665254386353577e-05
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.5849999999999997 | HC end | coupling_ok=True outer_iters=1 elapsed=27.97s | final_success=True
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.5899999999999996 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i3
2026-04-10 23:46:11 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of T = 0.0008475541712459804
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of t = 0.0008517736701647286
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of x = 0.00045872157542999954
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of y = 0.0007620316676200022
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of w = 0.0006804432263588809
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of fs = 0.0008651667414063646
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004996193254857706
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of T = 2.2721386413940516e-05
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of t = 2.4066870261297663e-05
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of p = 7.57406867856624e-05
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:46:26 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:46:27 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of T = 0.0006671206969141333
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of t = 0.0006807333677483368
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of x = 0.00012105173800626033
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of y = 0.0002598232794625677
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of w = 0.00044215625185515004
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of p = 1.0367725712862738e-16
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0009696581764550388
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005910740684863395
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of T = 2.1769256534245863e-05
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of t = 2.310167515292076e-05
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of p = 7.695339546741652e-05
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.5899999999999996 | HC end | coupling_ok=True outer_iters=1 elapsed=28.50s | final_success=True
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.5949999999999995 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i4
2026-04-10 23:46:39 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of T = 0.0008381715642583864
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of t = 0.0008423557496330538
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of x = 0.0004475154931901617
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of y = 0.0007430962163017488
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of w = 0.0006727979215538847
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of p = 1.1083517356142476e-16
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of fs = 0.0008575384666629661
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004928665057535712
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of T = 2.281161436946595e-05
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of t = 2.4163738851769604e-05
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of p = 7.604379978215086e-05
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:46:55 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:46:56 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of T = 0.0007574720605194469
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of t = 0.0007733622180353987
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of x = 0.00013102917951871007
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of y = 0.000280688251408315
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of w = 0.0004391985047287298
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of p = 1.63637852368707e-17
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0009293139192757564
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0006672623420543853
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of T = 2.189769561199424e-05
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of t = 2.323753708477202e-05
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of p = 7.736298051166067e-05
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.5949999999999995 | HC end | coupling_ok=True outer_iters=1 elapsed=28.51s | final_success=True
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.5999999999999994 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i5
2026-04-10 23:47:08 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of T = 0.0008315803832552022
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of t = 0.0008356675325142881
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of x = 0.00044032044387411207
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of y = 0.0007306329995812523
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of w = 0.0006594473267329913
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of p = 6.324357427748751e-17
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of fs = 0.0008354960228653457
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004865786131424061
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of T = 2.2906622775352383e-05
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of t = 2.42655056041157e-05
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of p = 7.63607637372805e-05
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:47:24 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of T = 0.0008042115275632094
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of t = 0.0008162100487480524
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of x = 0.00011002966807422882
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of y = 0.00023616403391443636
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of w = 0.0004316532140993499
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of p = 1.2911066694524683e-16
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of fs = 0.000959556225025745
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005904791169236848
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of T = 2.1947269553393595e-05
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of t = 2.329298768046166e-05
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of p = 7.754006303800234e-05
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.5999999999999994 | HC end | coupling_ok=True outer_iters=1 elapsed=28.41s | final_success=True
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] trial 7/38 | scale=1.6049999999999993 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i6
2026-04-10 23:47:36 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of T = 0.0008318571419446634
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of t = 0.0008359462203109223
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of x = 0.00044056278096646936
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of y = 0.0007310450813996575
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of w = 0.0006597194903808899
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of p = 6.761018693029538e-17
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of fs = 0.000835833823082578
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of rhob = 0.00048678242099400507
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of T = 2.2991274344131923e-05
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of t = 2.4356541261412076e-05
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of p = 7.664149739131462e-05
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:47:52 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of T = 0.0009342428084981024
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of t = 0.0009455657852475337
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of x = 0.00016594599865127108
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of y = 0.00035618553243506925
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of w = 0.00044567590930183167
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of p = 1.1924361778114022e-16
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of fs = 0.000936561236281596
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.000657560970654503
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:48:03 | INFO     | [conv_ref:HC] final relative error:
