
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 0.625 --scale-max 0.81 --scale-step 0.005 --log-bvp logs/bvp_0.625-0.81.log --log-hc logs/hc_0.625-0.81.log --output-csv output/summary_0.625-0.81.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[0.625, 0.63, 0.635, 0.64, 0.645, 0.65, 0.655, 0.66, 0.665, 0.67, 0.675, 0.68, 0.685, 0.6900000000000001, 0.6950000000000001, 0.7000000000000001, 0.7050000000000001, 0.7100000000000001, 0.7150000000000001, 0.7200000000000001, 0.7250000000000001, 0.7300000000000001, 0.7350000000000001, 0.7400000000000001, 0.7450000000000001, 0.7500000000000001, 0.7550000000000001, 0.7600000000000001, 0.7650000000000001, 0.7700000000000001, 0.7750000000000001, 0.7800000000000001, 0.7850000000000001, 0.7900000000000001, 0.7950000000000002, 0.8000000000000002, 0.8050000000000002, 0.8100000000000002] | mode=range[0.625,0.81]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_0.625-0.81.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-10 23:43:49 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of T = 0.00021329508087943177
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of t = 0.00021682455064839926
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of x = 0.00021427822371096743
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of y = 0.0004183436298644532
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of w = 0.0002468765734338959
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of p = 1.1987277403789433e-16
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of fs = 0.0007376506010840276
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of rhob = 0.00021070261920789387
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of T = 3.4582090483284425e-06
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of t = 3.562782276520379e-06
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of p = 2.914208162307526e-06
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] trial 1/38 | scale=0.625 | HC end | coupling_ok=True outer_iters=1 elapsed=9.95s | final_success=True
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] trial 2/38 | scale=0.63 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i1
2026-04-10 23:43:53 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of T = 0.0008388206682141357
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of t = 0.0008430076244365423
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of x = 0.0004485357309485363
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of y = 0.0007448152130254644
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of w = 0.0006734168546801675
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of p = 5.209603624074467e-17
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of fs = 0.0008581320895626134
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004933693856302693
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of T = 3.4077688844362406e-06
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of t = 3.5117751393009217e-06
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of p = 2.7234563881043913e-06
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:43:59 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of T = 0.00032350808765342355
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of t = 0.0003227542011830355
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of x = 0.00015084456035178144
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of y = 0.00029476283755874535
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of w = 0.00017642667535080846
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of p = 9.69374754578786e-17
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of fs = 0.0007330635465732297
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.00020333828885502213
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of T = 3.4649304320590152e-06
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of t = 3.5695689915710344e-06
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of p = 2.9169004699643795e-06
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] trial 2/38 | scale=0.63 | HC end | coupling_ok=True outer_iters=1 elapsed=9.63s | final_success=True
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] trial 3/38 | scale=0.635 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i2
2026-04-10 23:44:03 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of T = 0.0008512038850030931
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of t = 0.00085563515754436
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of x = 0.0004788976974227693
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of y = 0.0007961828389547397
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of w = 0.0006883645489017173
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of p = 6.380191253879777e-17
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0008874674577807401
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005108712634258699
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of T = 3.406729272470843e-06
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of t = 3.5107076096322886e-06
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of p = 2.722206397755495e-06
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:08 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of T = 0.0008492157423935295
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of t = 0.0008487606561305874
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of x = 0.0002483509494428603
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of y = 0.0004854812346697412
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of w = 0.00043491101790636623
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of p = 0.0004178047127629834
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of fs = 0.0005865241132043322
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005930880182185146
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of T = 3.4857102731042416e-06
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of t = 3.5905016744819322e-06
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of p = 2.928049831682324e-06
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] trial 3/38 | scale=0.635 | HC end | coupling_ok=True outer_iters=1 elapsed=9.30s | final_success=True
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] trial 4/38 | scale=0.64 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i3
2026-04-10 23:44:12 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of T = 0.0008457964897118656
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of t = 0.0008500028657848025
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of x = 0.000455483550007519
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of y = 0.0007565421081018582
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of w = 0.0006779192796925317
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of p = 6.436083668723065e-17
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of fs = 0.0008620302866355688
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004980046370734907
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of T = 3.408578181014728e-06
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of t = 3.5125711692289877e-06
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of p = 2.723639131020998e-06
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of T = 0.0005085465043081372
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of t = 0.0005069846404501589
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of x = 0.0004156734500995959
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of y = 0.000815147520187041
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of w = 9.142072844713622e-05
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of p = 1.0747690199525887e-17
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of fs = 0.00043723774891211607
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of rhob = 0.0002001574041509931
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of T = 3.4609574468039406e-06
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of t = 3.5655658486240613e-06
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of p = 2.9142101176789436e-06
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] trial 4/38 | scale=0.64 | HC end | coupling_ok=True outer_iters=1 elapsed=10.14s | final_success=True
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] trial 5/38 | scale=0.645 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i4
2026-04-10 23:44:22 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of T = 0.0008479720040160893
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of t = 0.0008521945300233261
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of x = 0.0004597916842415434
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of y = 0.0007638382037561078
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of w = 0.0006811262834582956
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of p = 1.1571937846044508e-16
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0008658290807218589
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005000282618857014
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of T = 3.4087008939937965e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of t = 3.51268538641183e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of p = 2.723557956116963e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 0.000546535151173057
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 0.0005457718836646235
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0003680944238391901
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of y = 0.0007227150612155017
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of w = 0.0002542678502792411
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 0.0005913979299896472
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0008961020420811441
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0007473817942766045
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 3.45523238681519e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 3.5597963413843378e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 2.9130355130127706e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:33 | INFO     | [conv_ref:HC] trial 5/38 | scale=0.645 | HC end | coupling_ok=True outer_iters=1 elapsed=10.17s | final_success=True
2026-04-10 23:44:33 | INFO     | [conv_ref:HC] trial 6/38 | scale=0.65 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i5
2026-04-10 23:44:33 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of T = 0.000850816799410999
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of t = 0.0008552444800912764
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of x = 0.0004780070995222843
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of y = 0.0007946673374515797
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of w = 0.0006878362304851041
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of p = 8.215098563378182e-17
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0008861810526955513
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0005104194229857803
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of T = 3.4081216162836096e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of t = 3.5120897226075835e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of p = 2.722853128434098e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of T = 0.00038120248001846137
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of t = 0.0003803963776150304
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of x = 0.00046411182796264616
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of y = 0.0009082733823922467
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of w = 5.530932383145079e-05
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of p = 1.353257853666333e-16
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of fs = 0.0007720042599535031
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of rhob = 0.0002467859839873422
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of T = 0.00042946153667375547
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of t = 0.0004644530419974537
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of x = 5.87750862673112e-14
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of p = 0.0001763603199061797
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of rhob = 1.7708931767264884e-05
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] trial 6/38 | scale=0.65 | HC end | coupling_ok=True outer_iters=1 elapsed=10.33s | final_success=True
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] trial 7/38 | scale=0.655 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i6
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of T = 0.0007690543609413814
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of t = 0.000774902059336086
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of x = 0.0005438819635101102
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of y = 0.0009039084284473742
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of w = 0.0006802470218767941
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of fs = 0.0008460357530628092
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of rhob = 0.00040377108451766016
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of T = 3.4111174279592907e-06
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of t = 3.5151131004428484e-06
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of p = 2.7249415351321227e-06
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:49 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of T = 0.0003644614266092078
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of t = 0.00036353732349500047
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of x = 0.00045923004511393866
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of y = 0.0008988965316824397
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of w = 6.070326609553197e-05
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of p = 1.0296477989658452e-16
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of fs = 0.0007704846259192182
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of rhob = 0.0002520543558670972
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of T = 0.0005026834297530712
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of t = 0.0005418813911792988
2026-04-10 23:44:53 | INFO     | [conv_ref:HC] relative error of x = 8.482794121766922e-14
