
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 1.005 --scale-max 1.19 --scale-step 0.005 --log-bvp logs/bvp_1.005-1.19.log --log-hc logs/hc_1.005-1.19.log --output-csv output/summary_1.005-1.19.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[1.005, 1.0099999999999998, 1.0149999999999997, 1.0199999999999996, 1.0249999999999995, 1.0299999999999994, 1.0349999999999993, 1.0399999999999991, 1.044999999999999, 1.049999999999999, 1.0549999999999988, 1.0599999999999987, 1.0649999999999986, 1.0699999999999985, 1.0749999999999984, 1.0799999999999983, 1.0849999999999982, 1.089999999999998, 1.094999999999998, 1.0999999999999979, 1.1049999999999978, 1.1099999999999977, 1.1149999999999975, 1.1199999999999974, 1.1249999999999973, 1.1299999999999972, 1.1349999999999971, 1.139999999999997, 1.144999999999997, 1.1499999999999968, 1.1549999999999967, 1.1599999999999966, 1.1649999999999965, 1.1699999999999964, 1.1749999999999963, 1.1799999999999962, 1.184999999999996, 1.189999999999996] | mode=range[1.005,1.19]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_1.005-1.19.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-10 23:44:14 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:14 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of T = 0.0006770034095709234
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of t = 0.0006778026066675828
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of x = 0.00024242543562530996
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of y = 0.00048154716998133985
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of w = 0.00022597030841824036
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of p = 1.4078403920314165e-16
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of fs = 0.00025754391846180617
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of rhob = 0.00014508321323722175
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of T = 0.00014667091811196694
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of t = 0.00014801781454173082
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of p = 0.0002742217142646413
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] trial 1/38 | scale=1.005 | HC end | coupling_ok=True outer_iters=1 elapsed=4.09s | final_success=True
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.0099999999999998 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i1
2026-04-10 23:44:15 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of T = 0.0006581842338833949
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of t = 0.000663123216322458
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of x = 0.00042327568577883826
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of y = 0.0007029270347399664
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of w = 0.0006406423054194766
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of fs = 0.0009560218138541978
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004004240075746492
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of T = 0.00012350793437464737
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of t = 0.00013096916458850972
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of p = 0.0005202061136887913
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:18 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of T = 0.0009041900714186422
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of t = 0.000904665087258974
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of x = 0.00030518833129427117
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of y = 0.0006063545702237198
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of w = 0.00020016332698737378
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of p = 2.1533377157453987e-17
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of fs = 0.0002995051831054514
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of rhob = 0.00011870103372197375
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of T = 0.00011592960955725135
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of t = 0.00012868668275377364
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of p = 0.0005564600159648466
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] trial 2/38 | scale=1.0099999999999998 | HC end | coupling_ok=True outer_iters=1 elapsed=4.48s | final_success=True
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.0149999999999997 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i2
2026-04-10 23:44:19 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of T = 0.0008432189797642391
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of t = 0.00084741732678364
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of x = 0.0004526199348424853
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of y = 0.0007517127545220121
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of w = 0.0006761871497840856
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of p = 8.618392699403461e-17
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of fs = 0.000860699644228304
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of rhob = 0.000496148337307673
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of T = 8.567420638863884e-05
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of t = 0.00012407393254375518
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of p = 0.0007875480207857579
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:23 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of T = 0.00033539627947648483
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of t = 0.00033262972968015774
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of x = 0.0004935703342833279
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of y = 0.0009759627734267793
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of w = 0.0002385138533339689
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of p = 1.1185016621085527e-16
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of fs = 0.0004578177252816134
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of rhob = 0.00011382639916393243
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of T = 8.131492841432398e-05
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of t = 0.0001378951975365083
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of p = 0.0008397914397791348
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] trial 3/38 | scale=1.0149999999999997 | HC end | coupling_ok=True outer_iters=1 elapsed=4.56s | final_success=True
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.0199999999999996 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i3
2026-04-10 23:44:24 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of T = 0.0008365932968122875
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of t = 0.0008407161760485806
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of x = 0.0004440158831974907
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of y = 0.000736938085199514
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of w = 0.0006641041250526256
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of p = 6.094241431618352e-17
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of fs = 0.0008414500662952133
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004902552533328715
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of T = 5.994785295073363e-06
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of t = 6.0090826307751915e-06
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of p = 3.493706868149212e-06
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:28 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of T = 0.0004973967799932303
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of t = 0.0004969128678453423
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of x = 0.00027761228212843774
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of y = 0.0005476089751626674
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of w = 0.00029947613494801247
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of p = 0.0005136823323884843
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0009005167698851036
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.00047841934764992117
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of T = 5.435372248368487e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of t = 5.443036577135541e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of p = 3.249562991593769e-06
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] trial 4/38 | scale=1.0199999999999996 | HC end | coupling_ok=True outer_iters=1 elapsed=5.12s | final_success=True
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.0249999999999995 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i4
2026-04-10 23:44:29 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 0.0008331134894021778
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 0.0008372118366551443
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0004417640063122069
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of y = 0.0007330854406333752
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of w = 0.0006610174158665324
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 1.0419403465074157e-16
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0008373778935999119
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.00048772170031605785
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of T = 3.6368927245881523e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of t = 3.6768783326930835e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of p = 1.9725145875508063e-06
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:32 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:33 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of T = 0.0001941463413782818
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of t = 0.0001960777290337139
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of x = 0.0003417191751363809
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of y = 0.0006724104945720035
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of w = 0.00021173519179026765
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of p = 6.212925352927858e-18
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of fs = 0.00043885343930328386
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of rhob = 0.00020381456213278148
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of T = 3.0591932235114677e-06
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of t = 3.1676802819739203e-06
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of p = 1.9315518592545324e-06
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] trial 5/38 | scale=1.0249999999999995 | HC end | coupling_ok=True outer_iters=1 elapsed=4.83s | final_success=True
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.0299999999999994 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i5
2026-04-10 23:44:34 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of T = 0.0008314994679336665
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of t = 0.0008355860549077792
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of x = 0.00044029402948062653
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of y = 0.0007305868158604972
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of w = 0.0006594023070655517
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of p = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0008353697304362248
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004865113636411046
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of T = 2.512734132349232e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of t = 2.815287799621798e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of p = 2.205164558342636e-06
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:38 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of T = 0.000921795001654222
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of t = 0.0009220870102911321
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of x = 0.0002611129357494456
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of y = 0.0005133641887206646
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of w = 0.0006450514873372453
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of p = 0.0003160901709837359
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0009109996846907111
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of rhob = 0.000640274799601631
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of T = 2.631125867725966e-06
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of t = 3.0009285885263004e-06
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of p = 2.653289118378959e-06
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] trial 6/38 | scale=1.0299999999999994 | HC end | coupling_ok=True outer_iters=1 elapsed=5.46s | final_success=True
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] trial 7/38 | scale=1.0349999999999993 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i6
2026-04-10 23:44:39 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of T = 0.000843871863107362
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of t = 0.0008480711083850342
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of x = 0.00045314502581358517
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of y = 0.0007525949334391539
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of w = 0.0006764547303547756
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of p = 9.486248155338703e-17
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of fs = 0.0008606927254759381
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of rhob = 0.000496556156959818
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of T = 3.7284393772488042e-06
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of t = 4.23368515496923e-06
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of p = 3.783701442118341e-06
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-10 23:44:43 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] final relative error:
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of T = 0.0006581815123134173
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of t = 0.0006573805538213361
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of x = 0.00018551167386052914
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of y = 0.0003639292301374536
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of w = 0.00032629630737571175
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of p = 0.0003309710287799026
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of fs = 0.0009323734416383684
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] relative error of rhob = 0.00040430288090074584
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-10 23:44:45 | INFO     | [conv_ref:HC] final relative error:
